empleado_id,fecha_respuesta,edad,genero,departamento,antiguedad_empresa,nivel_estudios,frecuencia_uso_ia,herramientas_ia_utilizadas,nivel_integracion_ia,tipo_formacion_recibida,indice_motivacion,indice_desarrollo_talento,indice_autoeficacia,indice_experiencia_aprendizaje,indice_aceptacion_ia,p1_utilizo_ia_para_aprendizaje,p2_ia_facilita_mi_aprendizaje,p3_motivado_participar_formacion,p4_interes_desarrollar_competencias,p5_formacion_contribuye_crecimiento,p6_mejoro_habilidades_laborales,p7_confianza_afrontar_retos,p8_preparado_aplicar_conocimientos,p9_confio_uso_ia_aprendizaje,p10_ia_util_desarrollo_profesional,comentarios_experiencia_ia,sugerencias_mejora
EMP_0889,2026-01-26 20:49:23,25,Mujer,Operaciones,3-5 años,Grado/Licenciatura,4,"Copilot/GitHub Copilot, Plataformas LMS con IA",3,"Udemy, Formación interna, Soft skills",3.86,4.76,5.37,5.23,5.87,5,5,4,3,5,5,6,6,6,6,La IA me ayuda a conectar teoría con aplicaciones prácticas del mundo real.,Sistema de aprendizaje adaptativo basado en rendimiento.
EMP_0890,2026-02-09 20:49:23,28,Prefiero no decir,Operaciones,1-3 años,Máster,3,ChatGPT/Claude,2,Soft skills,4.16,4.44,4.62,4.25,4.69,4,4,4,4,4,4,6,4,5,5,La uso esporádicamente cuando recuerdo que está disponible.,Transcripción y resumen automático de sesiones formativas.
EMP_0891,2026-02-04 20:49:23,40,Hombre,Marketing,5-10 años,Grado/Licenciatura,4,ChatGPT/Claude,3,"Formación interna, Formación técnica",4.54,4.94,4.71,5.27,5.36,5,6,4,5,5,5,5,5,6,5,He desarrollado autonomía en mi aprendizaje gracias a estas herramientas.,Traducción simultánea en formaciones multiidioma.
EMP_0892,2026-01-31 20:49:23,42,Hombre,Ventas,3-5 años,Grado/Licenciatura,3,ChatGPT/Claude,3,"Udemy, Formación interna, Formación técnica",4.19,4.33,4.04,4.42,4.32,4,4,5,4,5,5,4,5,5,4,Necesito más confianza en cómo verificar la calidad de las respuestas.,Asistente para gestión del tiempo de aprendizaje.
EMP_0893,2026-02-18 20:49:23,42,Mujer,Finanzas,3-5 años,Máster,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",3,"Formación interna, Soft skills, Formación técnica",4.77,4.66,3.08,4.16,4.24,4,4,5,4,4,5,3,4,4,4,Es práctica para consultas rápidas pero prefiero profundizar de otras formas.,Comparativas salariales y de skills usando IA.
EMP_0894,2026-02-07 20:49:23,30,Hombre,Ventas,1-3 años,Grado/Licenciatura,2,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",1,"Udemy, Soft skills",3.22,2.83,4.25,3.35,3.28,3,3,4,2,3,3,5,4,3,3,Me preocupa la privacidad al compartir información con estas herramientas.,Planificador de carrera profesional con IA.
EMP_0895,2026-02-10 20:49:23,38,Mujer,Tecnología,5-10 años,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA, Asistentes de código",3,Udemy,4.28,4.26,3.81,4.08,4.19,4,4,4,4,4,5,4,4,4,4,Me ayuda con la organización del aprendizaje más que con el contenido.,Sistema de mentoría virtual con IA.
EMP_0896,2026-01-28 20:49:23,28,Mujer,Operaciones,5-10 años,Grado/Licenciatura,2,Copilot/GitHub Copilot,2,"Udemy, Formación interna",4.03,3.52,3.86,3.77,3.11,3,3,4,4,5,3,4,4,3,3,Prefiero leer libros y documentación oficial de fuentes establecidas.,Generador de portfolios de proyectos automatizado.
EMP_0897,2026-02-05 20:49:23,30,Mujer,RRHH,Menos de 1 año,Grado/Licenciatura,5,ChatGPT/Claude,4,Ninguna reciente,5.07,6.19,5.42,6.03,6.29,7,7,6,5,5,6,5,6,6,7,La IA me ha ayudado mucho a personalizar mi aprendizaje y encontrar recursos relevantes.,Análisis de gaps de competencias con recomendaciones.
EMP_0898,2026-02-04 20:49:23,45,Hombre,Tecnología,5-10 años,Grado/Licenciatura,2,Plataformas LMS con IA,2,Udemy,3.39,4.52,3.05,3.35,3.31,3,3,3,4,4,5,4,2,3,3,No me gusta la idea de que una máquina dirija mi aprendizaje.,Integración con sistemas de evaluación de desempeño.
EMP_0899,2026-01-23 20:49:23,22,Hombre,Marketing,3-5 años,Grado/Licenciatura,5,ChatGPT/Claude,4,"Udemy, Formación interna",4.95,6.49,5.5,6.12,6.56,7,7,4,5,7,6,5,5,6,7,ChatGPT es excelente para resolver dudas rápidas durante la formación.,
EMP_0900,2026-01-30 20:49:23,25,Mujer,Tecnología,5-10 años,FP Superior,3,Ninguna,3,Ninguna reciente,3.88,4.06,3.4,4.43,4.3,4,4,4,4,4,4,3,3,5,4,A veces las respuestas son muy largas y prefiero algo más conciso.,
EMP_0901,2026-01-20 20:49:23,28,Mujer,Tecnología,1-3 años,Grado/Licenciatura,3,Plataformas LMS con IA,3,Formación técnica,4.57,4.57,4.24,4.22,4.3,4,4,5,4,4,4,4,5,5,4,La IA es buena para brainstorming pero no para decisiones finales.,Más formación específica sobre herramientas de IA aplicadas a mi rol.
EMP_0902,2026-01-21 20:49:23,22,Hombre,Finanzas,1-3 años,Máster,3,"ChatGPT/Claude, Copilot/GitHub Copilot",3,Soft skills,4.35,3.8,3.76,4.1,4.49,4,4,5,4,4,3,4,4,4,5,Me sirve para obtener una primera aproximación a temas nuevos.,Integrar la IA de forma más natural en las plataformas de formación existentes.
EMP_0903,2026-02-16 20:49:23,28,Mujer,Tecnología,Más de 10 años,Grado/Licenciatura,1,ChatGPT/Claude,1,Formación interna,2.69,2.96,2.34,2.48,2.4,2,2,2,2,3,3,3,1,2,3,Aún no he visto casos de uso claros en mi área específica.,Tutoriales sobre cómo usar IA para aprendizaje efectivo.
EMP_0904,2026-01-24 20:49:23,35,Hombre,Marketing,1-3 años,Grado/Licenciatura,3,Asistentes de código,3,Formación técnica,3.58,3.72,4.4,4.25,4.44,4,4,3,4,4,4,4,4,5,5,Combino lo que aprendo con IA con otras fuentes para visión completa.,Mayor personalización en las recomendaciones de formación.
EMP_0905,2026-02-08 20:49:23,32,Mujer,RRHH,5-10 años,FP Superior,1,ChatGPT/Claude,2,"Udemy, Formación interna, Formación técnica",2.89,2.5,2.91,3.09,2.19,2,2,4,3,3,2,3,2,2,3,Me parece una moda pasajera más que una herramienta útil a largo plazo.,Casos de uso específicos de IA en nuestro sector.
EMP_0906,2026-01-20 20:49:23,45,Hombre,Tecnología,3-5 años,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot",2,"Udemy, Soft skills",3.42,4.09,3.84,4.05,4.49,4,4,3,3,5,3,4,3,4,5,Es útil pero me preocupa volverme dependiente de ella para aprender.,Espacios para compartir mejores prácticas de uso de IA.
EMP_0907,2026-01-31 20:49:23,42,Mujer,Producto,3-5 años,Otro,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Asistentes de código",2,"Udemy, Formación interna, Formación técnica",4.41,3.89,4.39,4,4.3,4,4,4,4,4,4,4,5,4,4,La calidad varía mucho según cómo formule la pregunta inicial.,Crear una biblioteca de prompts útiles para diferentes situaciones.
EMP_0908,2026-02-16 20:49:23,30,Hombre,Tecnología,1-3 años,Grado/Licenciatura,4,"ChatGPT/Claude, Copilot/GitHub Copilot, Asistentes de código",4,"Formación interna, Soft skills",4.15,4.95,4.58,5.09,5.57,5,6,4,5,5,5,4,5,5,6,Me permite aprender a mi ritmo y profundizar en los temas que más me interesan.,Sesiones de Q&A sobre herramientas de IA disponibles.
EMP_0909,2026-02-19 20:49:23,28,Hombre,Marketing,3-5 años,Máster,2,"ChatGPT/Claude, Copilot/GitHub Copilot",2,"Formación interna, Soft skills",3.14,3.27,3.48,3.59,3.24,3,3,5,3,3,4,5,3,3,3,Prefiero dedicar tiempo a networking y aprender de experiencias reales.,Guías de ética y uso responsable de IA en formación.
EMP_0910,2026-02-12 20:49:23,30,Hombre,Marketing,1-3 años,Máster,2,ChatGPT/Claude,1,"Udemy, Soft skills, Formación técnica",3.57,3.34,3.3,3.53,3.1,3,3,3,4,4,3,4,3,3,3,No confío en que la IA entienda las particularidades de mi sector.,Integración con sistemas de gestión del aprendizaje actuales.
EMP_0911,2026-02-18 20:49:23,35,Hombre,Tecnología,Menos de 1 año,FP Superior,3,"ChatGPT/Claude, Copilot/GitHub Copilot",1,Formación interna,4.08,4.73,3.26,4.28,4.25,4,4,5,4,4,5,3,3,4,4,Me gustaría más integración con nuestras plataformas internas.,Certificaciones o badges por completar formación con IA.
EMP_0912,2026-01-24 20:49:23,28,Mujer,Tecnología,1-3 años,Máster,5,Ninguna,5,"Udemy, Soft skills, Formación técnica",5.29,4.88,5.25,6.17,6.59,7,7,5,5,6,6,5,5,7,7,Las recomendaciones personalizadas de la IA mejoran mi experiencia formativa.,Mentores que puedan guiar en el uso efectivo de estas herramientas.
EMP_0913,2026-02-19 20:49:23,35,Prefiero no decir,Finanzas,Menos de 1 año,Máster,4,ChatGPT/Claude,4,"Udemy, Formación interna, Soft skills",4.79,4.78,5.11,5.42,5.74,5,5,5,4,5,4,5,6,6,6,Muy útil para practicar y obtener feedback inmediato sobre ejercicios.,Workshops prácticos de casos reales usando IA.
EMP_0914,2026-02-15 20:49:23,30,Hombre,Producto,Más de 10 años,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",2,"Udemy, Formación interna",3.79,4.29,4.67,4.45,4.39,4,4,2,5,4,4,5,4,4,5,Uso la IA más para resolver problemas específicos que para aprendizaje general.,Canal de Slack/Teams dedicado a compartir tips de IA.
EMP_0915,2026-02-16 20:49:23,35,Hombre,Tecnología,Más de 10 años,Grado/Licenciatura,3,"ChatGPT/Claude, Asistentes de código",2,"Udemy, Formación interna",3.19,4.87,4.52,4.37,4.38,4,4,2,4,5,5,5,4,4,5,Me ayuda pero prefiero la estructura y secuencia de un curso formal.,Gamificación del aprendizaje combinado con IA.
EMP_0916,2026-02-09 20:49:23,32,Mujer,Ventas,1-3 años,FP Superior,1,"ChatGPT/Claude, Plataformas LMS con IA",1,Udemy,2.93,2.73,1.96,2.41,2.04,2,2,3,2,3,3,2,1,2,2,Me siento más seguro con metodologías de formación establecidas.,"Evaluaciones que midan el progreso real, no solo el uso de IA."
EMP_0917,2026-01-23 20:49:23,30,Mujer,Finanzas,5-10 años,Grado/Licenciatura,5,"ChatGPT/Claude, Plataformas LMS con IA",5,"Udemy, Formación interna, Soft skills",5.44,5.61,5.34,5.97,6.53,7,7,5,6,6,5,7,5,7,7,Claude me ha ayudado a entender conceptos complejos de forma más clara.,Acceso a herramientas de IA premium pagadas por la empresa.
EMP_0918,2026-01-28 20:49:23,48,Mujer,Operaciones,1-3 años,Grado/Licenciatura,4,"Copilot/GitHub Copilot, Plataformas LMS con IA, Otras herramientas",4,"Udemy, Formación interna, Soft skills",4.24,4.81,5.15,5.25,5.46,5,5,4,5,5,4,5,5,5,6,Uso Copilot diariamente y ha mejorado significativamente mi productividad en formación.,Formación en prompt engineering para sacar más partido a la IA.
EMP_0919,2026-01-27 20:49:23,40,Hombre,Marketing,3-5 años,Doctorado,2,"ChatGPT/Claude, Plataformas LMS con IA, Asistentes de código",1,"Udemy, Soft skills",3.4,3.89,3.99,3.72,3.46,3,3,3,4,4,3,4,4,3,4,Creo que el aprendizaje efectivo requiere esfuerzo y dedicación personal.,Comunidad interna para resolver dudas sobre IA en formación.
EMP_0920,2026-02-06 20:49:23,25,Hombre,Marketing,5-10 años,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot",3,Ninguna reciente,4.04,4.22,3.93,4.51,4.36,4,4,4,4,5,4,3,5,4,5,Es conveniente pero extraño el feedback personalizado de un instructor.,Indicadores claros de cuándo usar IA vs otros métodos.
EMP_0921,2026-02-12 20:49:23,42,Mujer,Marketing,Más de 10 años,Otro,1,"ChatGPT/Claude, Plataformas LMS con IA",1,"Udemy, Formación interna, Soft skills",2.71,2.7,2.75,2.66,2.26,2,2,3,2,3,2,1,4,2,2,No he tenido experiencias positivas con tecnología en formación antes.,Plantillas y frameworks para diferentes tipos de aprendizaje con IA.
EMP_0922,2026-02-14 20:49:23,32,Hombre,Finanzas,1-3 años,Máster,5,"ChatGPT/Claude, Plataformas LMS con IA",5,"Udemy, Formación interna",5.51,5.88,5.16,5.83,6.42,7,7,5,6,7,5,4,5,6,7,"La IA me permite experimentar sin miedo a equivocarme, aprendo más rápido.",Sesiones de onboarding específicas para nuevas herramientas de IA.
EMP_0923,2026-02-17 20:49:23,45,Mujer,Operaciones,5-10 años,Máster,2,ChatGPT/Claude,1,"Udemy, Formación interna",3.72,2.83,2.81,3.72,3.11,3,3,4,3,4,3,1,4,3,3,Prefiero el ritmo y estructura de la formación tradicional guiada.,Feedback personalizado sobre cómo estoy usando la IA.
EMP_0924,2026-02-13 20:49:23,40,Hombre,Tecnología,1-3 años,FP Superior,3,"ChatGPT/Claude, Asistentes de código",2,Formación técnica,4.04,4.48,4.76,4.37,4.11,4,4,3,5,5,5,5,4,4,4,Podría usarla más si tuviera ejemplos específicos de mi sector.,Integración con LinkedIn Learning y otras plataformas externas.
EMP_0925,2026-01-27 20:49:23,32,Mujer,Marketing,Más de 10 años,Grado/Licenciatura,2,"ChatGPT/Claude, Copilot/GitHub Copilot, Asistentes de código",2,"Udemy, Soft skills",3.37,4.13,4.13,3.1,3.28,3,3,3,3,4,4,4,5,3,3,Me preocupa perder habilidades de pensamiento crítico por usar IA.,Rutas de aprendizaje predefinidas que incluyan IA como apoyo.
EMP_0926,2026-01-22 20:49:23,22,Hombre,Operaciones,Menos de 1 año,Grado/Licenciatura,4,"ChatGPT/Claude, Copilot/GitHub Copilot",3,Formación interna,4.98,4.62,4.93,5.3,5.52,5,6,6,6,4,4,4,5,5,6,Puedo hacer preguntas que me daría vergüenza hacer en público y recibo respuestas útiles.,Análisis de datos sobre mi progreso de aprendizaje.
EMP_0927,2026-01-25 20:49:23,28,Mujer,Operaciones,3-5 años,Máster,4,ChatGPT/Claude,4,"Udemy, Formación interna",4.87,5.33,4.98,4.96,5.21,5,6,5,5,6,5,5,5,5,5,He descubierto recursos de aprendizaje que nunca hubiera encontrado sin la IA.,Más ejemplos de cómo otros departamentos usan IA exitosamente.
EMP_0928,2026-02-08 20:49:23,35,Hombre,Producto,3-5 años,Grado/Licenciatura,4,"ChatGPT/Claude, Plataformas LMS con IA, Asistentes de código",3,"Udemy, Formación interna, Soft skills",4.62,4.54,4.96,5.29,5.42,5,6,5,5,5,4,5,5,5,6,La IA adapta el contenido a mi nivel y eso hace la formación más efectiva.,Tiempo dedicado oficialmente para experimentar con IA.
EMP_0929,2026-01-24 20:49:23,35,Mujer,Finanzas,3-5 años,Máster,3,"ChatGPT/Claude, Copilot/GitHub Copilot",2,"Udemy, Formación técnica",5.11,4.21,4.44,4.21,4.46,4,4,6,5,4,5,4,5,5,5,Me sirve para aclarar dudas después de sesiones de formación presencial.,Competencias y retos internos usando herramientas de IA.
EMP_0930,2026-01-22 20:49:23,28,Hombre,Marketing,Menos de 1 año,FP Superior,4,ChatGPT/Claude,3,"Udemy, Soft skills",4.26,4.82,5.13,4.77,5.32,5,6,3,4,5,5,6,5,6,6,Me ayuda a practicar idiomas y habilidades técnicas de forma interactiva.,Newsletter mensual con novedades y mejores usos de IA.
EMP_0931,2026-02-02 20:49:23,25,Mujer,Ventas,Más de 10 años,Máster,1,Plataformas LMS con IA,1,"Udemy, Formación interna, Soft skills, Formación técnica",2.96,3.17,2.79,2.41,2.46,2,2,3,3,2,3,3,4,2,2,No estoy convencido de que la IA pueda enseñar habilidades complejas.,Formación sobre cómo verificar la calidad de las respuestas de IA.
EMP_0932,2026-02-19 20:49:23,42,Mujer,Ventas,1-3 años,Grado/Licenciatura,2,ChatGPT/Claude,1,"Udemy, Soft skills",3.42,2.96,2.65,3.59,3.23,3,3,5,2,4,2,3,2,3,3,Prefiero el debate y discusión con personas reales.,Integración con nuestras herramientas de productividad diarias.
EMP_0933,2026-01-21 20:49:23,52,Mujer,Tecnología,3-5 años,Otro,2,Ninguna,1,"Udemy, Formación interna, Soft skills",3.36,3.47,3.59,3.31,3.15,3,3,3,3,3,4,4,4,4,3,Me resulta más motivador aprender en grupo que con una máquina.,Políticas claras sobre qué se puede y no se puede hacer con IA.
EMP_0934,2026-01-28 20:49:23,32,Mujer,RRHH,1-3 años,Máster,5,Plataformas LMS con IA,4,Udemy,5.55,5.62,5.38,6.27,6.53,7,7,6,5,7,6,6,5,6,7,Las explicaciones que da la IA son claras y fáciles de entender.,Soporte técnico dedicado para problemas con herramientas de IA.
EMP_0935,2026-01-23 20:49:23,28,Mujer,Finanzas,1-3 años,Máster,3,ChatGPT/Claude,3,"Udemy, Formación interna",3.33,4.48,4.49,4.45,4.34,4,4,3,3,4,5,4,5,5,4,"Es una herramienta más en mi kit, no la única que utilizo.",Dashboards personales para ver mi evolución con IA.
EMP_0936,2026-02-18 20:49:23,30,Mujer,Tecnología,3-5 años,Grado/Licenciatura,4,ChatGPT/Claude,4,"Udemy, Soft skills",4.39,4.86,5.5,5.11,5.42,5,5,4,5,5,5,6,6,5,6,"Puedo aprender en cualquier momento, incluso fuera del horario laboral.",Recompensas por compartir casos de éxito usando IA en formación.
EMP_0937,2026-02-11 20:49:23,22,Hombre,Finanzas,1-3 años,FP Superior,4,ChatGPT/Claude,3,Soft skills,4.89,4.7,4.76,5.43,5.3,5,6,5,5,5,5,4,5,5,5,La IA me sugiere caminos de aprendizaje que no había considerado.,"Formación en diferentes herramientas (ChatGPT, Claude, Copilot, etc)."
EMP_0938,2026-01-22 20:49:23,45,Mujer,Ventas,1-3 años,Máster,2,"ChatGPT/Claude, Otras herramientas",2,"Udemy, Formación interna, Soft skills",3.73,2.95,3.2,3.53,3.04,3,3,4,4,4,3,3,4,3,3,No me siento seguro verificando si las respuestas de la IA son correctas.,Webinars con expertos externos sobre IA en formación corporativa.
EMP_0939,2026-01-25 20:49:23,25,Hombre,Producto,1-3 años,Doctorado,2,"ChatGPT/Claude, Copilot/GitHub Copilot",3,Ninguna reciente,3.89,3.23,3.83,3.06,3.35,3,3,4,4,4,4,4,5,3,4,Creo que la formación debe ser impartida por expertos humanos.,Repositorio de recursos y documentación constantemente actualizado.
EMP_0940,2026-02-18 20:49:23,35,Hombre,Tecnología,1-3 años,FP Superior,2,ChatGPT/Claude,2,Formación técnica,3.22,3.46,3.27,3.47,3.1,3,3,5,3,4,3,3,3,3,3,Me preocupa que la IA perpetúe sesgos o información incorrecta.,Programa de embajadores de IA que puedan ayudar a otros.
EMP_0941,2026-02-16 20:49:23,30,Hombre,Tecnología,5-10 años,Grado/Licenciatura,3,"Plataformas LMS con IA, Asistentes de código",2,"Udemy, Formación técnica",4.18,3.49,4.65,4.35,4.12,4,4,4,4,4,4,4,6,4,4,A veces me distraigo explorando tangentes en lugar de enfocarme.,Sesiones de feedback donde podamos proponer mejoras.
EMP_0942,2026-02-18 20:49:23,35,Hombre,Ventas,5-10 años,Máster,2,ChatGPT/Claude,3,"Udemy, Formación interna",3.66,3.44,3.16,3.17,3.2,3,3,4,3,3,3,3,3,3,4,Prefiero métodos que han demostrado funcionar durante años.,Integración de IA en simulaciones y role-playing.
EMP_0943,2026-01-20 20:49:23,38,Mujer,Tecnología,Menos de 1 año,FP Superior,1,Ninguna,1,"Udemy, Formación interna, Soft skills",2.65,2.03,2.25,2.43,2.09,2,2,3,3,3,2,2,3,1,3,No veo la necesidad de cambiar mi forma de aprender actual.,Acceso a versiones beta de nuevas herramientas.
EMP_0944,2026-02-10 20:49:23,42,Mujer,Finanzas,1-3 años,Grado/Licenciatura,4,Plataformas LMS con IA,4,Ninguna reciente,4.94,4.82,5.42,5.01,5.56,5,6,5,5,6,5,6,5,6,6,He mejorado mis habilidades de programación gracias a las sugerencias de IA.,Métricas claras de ROI del tiempo invertido en formación con IA.
EMP_0945,2026-02-17 20:49:23,28,Mujer,Finanzas,Menos de 1 año,Doctorado,5,Ninguna,5,"Formación interna, Soft skills",5.39,5.64,5.4,5.81,6.36,7,7,5,6,5,6,5,5,6,7,Me permite aprender de mis errores de forma constructiva y sin juicios.,Formación adaptada a diferentes niveles de experiencia tecnológica.
EMP_0946,2026-02-11 20:49:23,22,Hombre,Tecnología,Menos de 1 año,FP Superior,2,Copilot/GitHub Copilot,2,"Udemy, Soft skills",2.54,3.62,3.32,3.2,3.24,3,3,4,3,4,4,3,3,3,3,Me resulta difícil confiar en algo que no entiendo cómo funciona.,Asistente de IA personalizado según mi rol y objetivos.
EMP_0947,2026-02-09 20:49:23,25,Hombre,RRHH,3-5 años,Máster,2,Asistentes de código,2,"Udemy, Formación interna",3.22,3.1,4.14,3.15,3.38,3,3,4,3,4,3,4,4,3,3,Prefiero tener un mentor humano que pueda adaptarse a mis necesidades.,Cursos microlearning que incorporen IA de forma práctica.
EMP_0948,2026-01-28 20:49:23,45,Hombre,RRHH,3-5 años,Máster,1,"ChatGPT/Claude, Plataformas LMS con IA",1,Udemy,2.02,2.63,2.5,2.46,2.5,2,2,2,2,3,3,2,3,3,2,La tecnología a veces falla y prefiero no depender de ella.,Mayor claridad sobre privacidad y seguridad de datos con IA.
EMP_0949,2026-01-31 20:49:23,45,Hombre,Marketing,1-3 años,FP Superior,4,"ChatGPT/Claude, Copilot/GitHub Copilot",3,"Udemy, Soft skills",4.48,4.4,4.33,5.19,5.23,6,5,4,5,5,4,4,4,6,5,La velocidad de respuesta de la IA me mantiene motivado y enfocado.,Eventos internos tipo hackathon centrados en IA para formación.
EMP_0950,2026-01-25 20:49:23,35,Hombre,Producto,1-3 años,FP Superior,4,"ChatGPT/Claude, Otras herramientas",3,"Formación interna, Soft skills",4.62,4.58,4.99,5.23,5.23,5,6,5,5,4,5,5,5,5,6,Complementa perfectamente la formación tradicional que recibo.,Colaboración con universidades para formación de vanguardia.
EMP_0951,2026-01-25 20:49:23,35,Hombre,Operaciones,Menos de 1 año,Grado/Licenciatura,1,Ninguna,1,Udemy,2.39,3.25,2.87,2.56,2.22,2,2,1,3,3,3,3,2,2,2,No he recibido formación sobre cómo usar estas herramientas correctamente.,Sistema de recomendación inteligente basado en mi historial.
EMP_0952,2026-02-07 20:49:23,38,Hombre,Ventas,5-10 años,Grado/Licenciatura,2,Ninguna,2,"Udemy, Soft skills",3.93,3.45,3.53,3.37,3.38,3,3,4,3,3,4,4,4,4,4,Me siento más productivo con métodos de aprendizaje que ya domino.,Tutoriales en video sobre funcionalidades avanzadas de IA.
EMP_0953,2026-02-11 20:49:23,28,Mujer,Finanzas,Más de 10 años,Máster,4,"ChatGPT/Claude, Plataformas LMS con IA",3,"Udemy, Formación interna",5.16,4.68,4.57,5.75,5.3,5,6,5,5,5,4,4,5,5,6,Me ha ayudado a conectar conceptos de diferentes áreas de conocimiento.,Foros de discusión moderados sobre uso de IA en formación.
EMP_0954,2026-01-28 20:49:23,45,Mujer,RRHH,Menos de 1 año,Máster,3,"ChatGPT/Claude, Copilot/GitHub Copilot",2,Soft skills,4.36,4.24,4.82,4.3,4.29,4,4,4,4,5,4,4,5,4,4,Necesito disciplina para no depender exclusivamente de ella.,Proyectos colaborativos que requieran uso de IA.
